time,BinaryProtocol:bytesReadPerSecond,BinaryProtocol:bytesWrittenPerSecond,BinaryProtocol:messagesReadPerSecond,BinaryProtocol:messagesWrittenPerSecond,BinaryProtocol:nAckMessages,BinaryProtocol:nBytesRead,BinaryProtocol:nBytesWritten,BinaryProtocol:nEntriesOldVersion,BinaryProtocol:nGroupAckMessages,BinaryProtocol:nGroupedAcks,BinaryProtocol:nMaxGroupedAcks,BinaryProtocol:nMessageBatches,BinaryProtocol:nMessagesBatched,BinaryProtocol:nMessagesRead,BinaryProtocol:nMessagesWritten,BinaryProtocol:nReadNanos,BinaryProtocol:nWriteNanos,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,ConsistencyTracker:nLagConsistencyWaitMS,ConsistencyTracker:nLagConsistencyWaits,ConsistencyTracker:nVLSNConsistencyWaitMS,ConsistencyTracker:nVLSNConsistencyWaits,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,FeederManager:nFeedersCreated,FeederManager:nFeedersShutdown,FeederManager:nMaxReplicaLag,FeederManager:nMaxReplicaLagName,FeederManager:replicaDelayMap,FeederManager:replicaLastCommitTimestampMap,FeederManager:replicaLastCommitVLSNMap,FeederManager:replicaVLSNLagMap,FeederManager:replicaVLSNRateMap,FeederTxns:ackWaitMS,FeederTxns:lastCommitTimestamp,FeederTxns:lastCommitVLSN,FeederTxns:totalTxnMS,FeederTxns:txnsAcked,FeederTxns:txnsNotAcked,FeederTxns:vlsnRate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,Replay:latestCommitLagMs,Replay:maxCommitProcessingNanos,Replay:minCommitProcessingNanos,Replay:nAborts,Replay:nCommitAcks,Replay:nCommitNoSyncs,Replay:nCommitSyncs,Replay:nCommitWriteNoSyncs,Replay:nCommits,Replay:nElapsedTxnTime,Replay:nGroupCommitMaxExceeded,Replay:nGroupCommitTimeouts,Replay:nGroupCommitTxns,Replay:nGroupCommits,Replay:nLNs,Replay:nMessageQueueOverflows,Replay:nNameLNs,Replay:totalCommitLagMs,Replay:totalCommitProcessingNanos,VLSNIndex:nBucketsCreated,VLSNIndex:nHeadBucketsDeleted,VLSNIndex:nHits,VLSNIndex:nMisses,VLSNIndex:nTailBucketsDeleted
2022-04-06 11:41:20.784 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3292885,1752,146344,224, ,10, ,110, , , , , , , , , ,10,7, , , ,5,2,9, ,162, , , , , , , , , , , , , , ,390887,10, ,388778, , , , , ,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1649243900109, , , , , , ,0, , , , , , , ,1649245277551,4003, , , ,56,3145728, , , , ,22,18,291,18, ,29, , ,3,21, , , , ,1, , , , , , , , ,5669,29, , , , , , , , ,151897040,-1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-04-06 11:42:20.804 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3297365,1752,150824,224, ,10, ,110, , , , , , , , , ,10,7, , , ,5,2,9, ,162, , , , , , , , , , , , , , ,390887,10, ,388778, , , , , ,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1649243900109, , , , , , ,0, , , , , , , ,1649245337830,4051, , , ,57,3145728, , , , ,26,18,286,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,5706,30, , , , , , , , ,158016520,-1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-04-06 11:43:20.817 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3302869,1752,156328,224, ,10, ,110, , , , , , , , , ,10,7, , , ,5,2,9, ,162, , , , , , , , , , , , , , ,390887,10, ,388778, , , , , ,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1649243900109, , , , , , ,0, , , , , , , ,1649245398069,4095, , , ,52,3145728, , , , ,34,18,254,18, ,26, , ,3,21, , , , ,1, , , , , , , , ,5558,26, , , , , , , , ,163314208,-1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-04-06 11:44:20.831 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3306917,1752,160376,224, ,11, ,111, , , , , , , , , ,11,7, , , ,6,2,8, ,162, , , , , , , , , , , , , , ,390887,10, ,388778, , , , , ,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1649243900109, , , , , , ,0, , , , , , , ,1649245458341,4143, , , ,55,3145728, , , , ,16,18,300,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,7953,30, , , , , , , , ,169406312,-1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-04-06 11:45:20.838 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3312421,1752,165880,224, ,11, ,110, , , , , , , , , ,11,7, , , ,6,2,8, ,162, , , , , , , , , , , , , , ,390887,10, ,388778, , , , , ,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1649243900109, , , , , , ,0, , , , , , , ,1649245518582,4188, , , ,47,3145728, , , , ,17,18,256,18, ,27, , ,3,21, , , , ,1, , , , , , , , ,5595,27, , , , , , , , ,174072528,-1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-04-06 11:46:20.859 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3316901,1752,170360,224, ,11, ,110, , , , , , , , , ,11,7, , , ,6,2,8, ,162, , , , , , , , , , , , , , ,390887,10, ,388778, , , , , ,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1649243900109, , , , , , ,0, , , , , , , ,1649245578875,4230, , , ,46,3145728, , , , ,26,18,280,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,5484,24, , , , , , , , ,179462120,-1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-04-06 11:47:20.870 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3322405,1752,175864,224, ,11, ,110, , , , , , , , , ,11,7, , , ,6,2,8, ,162, , , , , , , , , , , , , , ,390887,10, ,388778, , , , , ,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1649243900109, , , , , , ,0, , , , , , , ,1649245639146,4277, , , ,49,3145728, , , , ,29,18,305,18, ,29, , ,3,21, , , , ,1, , , , , , , , ,5669,29, , , , , , , , ,184839624,-1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-04-06 11:48:20.874 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3326885,1752,180344,224, ,11, ,110, , , , , , , , , ,11,7, , , ,6,2,8, ,162, , , , , , , , , , , , , , ,390887,10, ,388778, , , , , ,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1649243900109, , , , , , ,0, , , , , , , ,1649245699411,4319, , , ,45,3145728, , , , ,17,18,252,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,5484,24, , , , , , , , ,189505848,-1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-04-06 11:49:20.893 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3332389,1752,185848,224, ,11, ,110, , , , , , , , , ,11,7, , , ,6,2,8, ,162, , , , , , , , , , , , , , ,390887,10, ,388778, , , , , ,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1649243900109, , , , , , ,0, , , , , , , ,1649245759655,4361, , , ,46,3145728, , , , ,15,18,238,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,5484,24, , , , , , , , ,193913928,-1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-04-06 11:50:20.900 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3336869,1752,190328,224, ,11, ,110, , , , , , , , , ,11,7, , , ,6,2,8, ,162, , , , , , , , , , , , , , ,390887,10, ,388778, , , , , ,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1649243900109, , , , , , ,0, , , , , , , ,1649245819945,4403, , , ,46,3145728, , , , ,19,18,300,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,5484,24, , , , , , , , ,201553952,-1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-04-06 11:51:20.915 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3342069,1752,195528,224, ,12, ,111, , , , , , , , , ,12,7, , , ,7,2,8, ,162, , , , , , , , , , , , , , ,390887,10, ,388778, , , , , ,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1649243900109, , , , , , ,0, , , , , , , ,1649245880182,4445, , , ,45,3145728, , , , ,21,18,222,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,7745,24, , , , , , , , ,206931408,-1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-04-06 11:52:20.921 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3347573,1752,201032,224, ,12, ,110, , , , , , , , , ,12,7, , , ,7,2,8, ,162, , , , , , , , , , , , , , ,390887,10, ,388778, , , , , ,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1649243900109, , , , , , ,0, , , , , , , ,1649245940463,4487, , , ,45,3145728, , , , ,22,18,287,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,5484,24, , , , , , , , ,212522248,-1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-04-06 11:53:14.667 UTC, , , , , , , , , , , , , , , , , , ,589,3350677,1752,204360, , ,12, ,92, , , , , , , , , ,12,7, , , ,7,2,8, ,136, , , , , , , , , , , , , , ,390887,10, ,388778, , , , , ,3,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1649243900109, , , , , , , , , , , , , , , , , , , , ,3145728, , , , ,23,15,236,15, ,21, , ,3,18, , , , ,1, , , , , , , , ,4607,21, , , , , , , , ,226932280,-1, , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-04-06 12:01:31.922 UTC, , , , , , , , , , , , , , , , , , ,125,3167429,1752,21576, , ,4,1,98,4,0.04, , , , , , , ,4,4, ,4,1,2,1,6, ,88,22, , , , , , , , , , , , , ,600822,11, ,597378, , , , , ,28,28, , , , , ,74,2107, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1649246491673, , , , , , , , , , , , , , , , , , , , ,3145728, , , ,33,0, , , ,2, , , ,3, , , , ,33, ,2048,1, , , , ,1304432,190, , , , , , ,1,15,5,14,47803688,-1, , , , , , ,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-04-06 12:02:31.944 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3182133,1752,35592,224, ,7,1,1411,8,0.01, , , , , , , ,7,7, , ,1,2,2,9, ,1502,629, , , , , , , , , , , , , ,600822,11, ,597378, , , , , ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1649246491673, , , , , , ,0, , , , , , , ,1649246549817,4573, , , ,52,3145728, , , ,658,32,19,292,19,3,29, , ,3,22, , , ,658,1, , , , , ,16,255628,677,5647,30, , , , ,1,19,2,8,114258080,-1, , , , , , ,1291, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17, , ,1246, , , , , , , , , ,0,0, , , , , , , , , , , , , , , , ,1, , , , 
2022-04-06 12:03:31.962 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3187765,1752,41224,224, ,7, ,110, , , , , , , , , ,7,7, , , ,2,2,9, ,162, , , , , , , , , , , , , , ,600822,11, ,597378, , , , , ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1649246491673, , , , , , ,0, , , , , , , ,1649246610039,4621, , , ,53,3145728, , , , ,18,18,260,18, ,30, , ,3,22, , , , ,1, , , , , , , , ,5706,30, , , , , , , , ,119148312,-1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-04-06 12:04:31.981 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3192117,1752,45576,224, ,7, ,110, , , , , , , , , ,7,7, , , ,2,2,9, ,162, , , , , , , , , , , , , , ,600822,11, ,597378, , , , , ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1649246491673, , , , , , ,0, , , , , , , ,1649246670284,4669, , , ,51,3145728, , , , ,28,18,260,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,5706,30, , , , , , , , ,124528736,-1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-04-06 12:05:31.997 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,3197749,1752,51208,224, ,7, ,110, , , , , , , , , ,7,7, , , ,2,2,9, ,162, , , , , , , , , , , , , , ,600822,11, ,597378, , , , , ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1649246491673, , , , , , ,0, , , , , , , ,1649246730521,4717, , , ,50,3145728, , , , ,17,18,271,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,5706,30, , , , , , , , ,129311480,-1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-04-06 12:06:03.624 UTC, , , , , , , , , , , , , , , , , , ,589,3199701,1752,53384, , ,7, ,56, , , , , , , , , ,7,7, , , ,2,2,9, ,84, , , , , , , , , , , , , , ,600822,11, ,597378, , , , , ,28,28, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1649246491673, , , , , , , , , , , , , , , , , , , , ,3145728, , , , ,16,9,137,9, ,15, , ,3,10, , , , ,1, , , , , , , , ,2853,15, , , , , , ,1,4,27262352,-1, , , , , , ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-04-06 12:06:57.784 UTC, , , , , , , , , , , , , , , , , , ,125,3167477,1752,21624, , ,4,1,97,4,0.04, , , , , , , ,4,4, ,4,1,2,1,6, ,81,23, , , , , , , , , , , , , ,629919,12, ,626552, , , , , ,4,4, , , , , ,77,2218, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1649246817552, , , , , , , , , , , , , , , , , , , , ,3145728, , , ,34,0, , , ,2, , , ,3, , , , ,34, ,2048,1, , , , ,1353683,197, , , , , , ,1,18,5,17,47564840,-1, , , , , , ,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-04-06 12:07:22.828 UTC, , , , , , , , , , , , , , , , , , ,589,3179813,1752,33496, , ,7, ,261,3,0.01, , , , , , , ,7,7, , , ,2,2,9, ,324,85, , , , , , , , , , , , , ,629919,12, ,626552, , , , , ,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1649246817552, , , , , , , , , , , , , , , , , , , , ,3145728, , , ,93,16,9,61,9,3,12, , ,3,11, , , ,93,1, , , , , , ,41873,96,2419,13, , , , ,1,19,3,13,54652680,-1, , , , , , ,193, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, , ,158, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
